X,Y,OBJECTID,PORTFOLIO_MANAGER_ID,STREET_ADDRESS,PROPERTY_NAME,OPA_ACCOUNT_NUM,ZIP_CODE,NUM_OF_BUILDINGS,YEAR_BUILT,PRIMARY_PROP_TYPE_EPA_CALC,OPA_SQUARE_FOOTAGE,ELECTRICITY_USE_KBTU,NATURAL_GAS_USE_KBTU,FUEL_OIL_02_USE_KBTU,STEAM_USE_KBTU,ENERGY_STAR_SCORE,SITE_EUI_KBTUFT2,SOURCE_EUI_KBTUFT2,WATER_USE_ALL_KGAL,TOTAL_GHG_EMISSIONS_MTCO2E,NOTES,X_COORD,Y_COORD
-75.130615234375,39.975219726562493,1305,5237936,1714 Memphis St,Memphis Flats,888180628,19125,1,2008,Multifamily Housing,123707,3193297.624,,,,75,25.800000,72.300000,2385.8,323.500000,,-75.13060033,39.97511453
-75.0225830078125,40.067199707031243,1306,3696624,9250 Ashton Rd.,"9250 Ashton Road, Inc.",884226510,19114,1,1966,Non-Refrigerated Warehouse,289713,2962214.806,4460265.907000,,,80,25.600000,44.800000,90.3,537,,-75.02260657,40.06706486
-75.13909912109375,39.965637207031243,1307,5131927,1011 N Hancock St,Del Campo,881006615,19123,1,2006,Multifamily Housing,67650,1704856.98,,,,100,25.200000,70.600000,996.5,172.700000,,-75.13907304,39.9654991
-75.16839599609375,39.949829101562493,1308,5021678,1616 Walnut St,Icon 1616,881012260,19103,1,1929,Multifamily Housing,274265,5632689.964,133669.130700,,1084847.900000,99,25,62.800000,3979.6,649.800000,,-75.16847622,39.94957792
-75.17779541015625,40.03424072265625,1309,6454356,5722 Greene Street,Germantown Life Enrichment Center,775688010,19144,1,1921,Other,80000,1998497.453,,,,,25,69.900000,,202.500000,,-75.17781697,40.03400671
-75.1826171875,39.915039062499986,1310,4096807,2900 South 20th Street,The Kinderman Family LP,884095070,19145,1,1940,Manufacturing/Industrial Plant,234365,4975634.3,785005.845000,,,,24.600000,63,1494,545.800000,,-75.18258906,39.91494094
-75.18359375,39.9718017578125,1311,5027285,825 N 29th St,Brewery Condominiums- Main House,888152672,19130,1,1875,Multifamily Housing,61000,1483629.724,,,,97,24.300000,68.100000,1171.4,150.300000,,-75.1836353,39.97156497
-74.99798583984375,40.084228515624993,1312,7739130,10350 Drummond Rd,Auroras Encore LLC,884283501,19154,1,1973,Other,99000,2399358.662,,,,,24.200000,67.900000,307.4,243.100000,,-74.99801966,40.08395568
-75.13861083984375,39.9586181640625,1313,6396425,456 North Christopher Columbus Boulevard,CubeSmart - PA - Store 6786,884019025,19123,1,1980,Self-Storage Facility,59000,151365.8736,1265020.428000,,,,24,29.700000,21.4,82.500000,,-75.13869542,39.95844727
-75.14581298828125,39.959411621093757,1314,5126025,444 N. 4th Street,444 Lofts,888093220,19122,1,2007,Multifamily Housing,120000,1025117.316,3483975.832000,,,100,24,34.700000,3902.7,288.900000,,-75.14588157,39.9592166
-75.1405029296875,39.973632812499993,1315,3681050,1400 North American St,Crane Arts LLC,884588700,19122,1,1905,Office,110000,1476491.82,1149687.652000,,,99,23.900000,43.900000,339.5,181.700000,,-75.14048943,39.97336766
-75.09417724609375,39.995788574218743,1316,3800031,2345 Castor,25765-Philadelphia/Castor Ave OC,884193500,19134,1,2000,Self-Storage Facility,104450,1538399.148,947899.863000,,,,23.800000,50.800000,22,206.200000,,-75.09425125,39.99565765
-75.00750732421875,40.0438232421875,1317,3683713,8701 TORRESDALE AVE,Wolf Investment Corp. #7,884260000,19136,0,1956,Other,170000,2006844.57,2030269.408000,,,,23.700000,45.600000,412.6,311.200000,,-75.00755009,40.0435927
-75.189697265625,39.92999267578125,1318,6376854,2627 Mifflin Street,ST JOHN NEUMANN PLACE II SR. HOUSING,Not Available,19145,1,2017,Multifamily Housing,76000,1284856.84,516319.615300,,,94,23.700000,54.500000,751,157.600000,,-75.1897691,39.92980364
-75.15826416015625,39.964416503906236,1319,4936671,1221 Mt Vernon Street,The Residences at 1221,881068250,19123,1,2015,Multifamily Housing,51000,1210423.378,,,,97,23.700000,66.500000,1521.9,122.600000,,-75.15829927,39.96415181
-75.13409423828125,39.9674072265625,1320,4989748,1039-55 Frankford Avenue,Frankford Lofts,881006090,19125,1,1930,Multifamily Housing,52000,1193391.356,,,,91,22.900000,64.300000,856.5,120.900000,,-75.13413921,39.96734454
-75.2333984375,40.03179931640625,1321,6280608,116 Fountain Street,8944-Philadelphia - Fountain Street,884083300,19127,1,2017,Self-Storage Facility,76699,927415.72,823200.033400,,,,22.800000,45.100000,24,137.700000,,-75.2335098,40.03168973
-75.23211669921875,39.90081787109375,1322,5082233,3250 S 76th Street,3250 S 76th St,884167500,19153,1,2007,Non-Refrigerated Warehouse,247447,1742139.904,3898464.420000,,,72,22.800000,36.300000,90.5,383.600000,,-75.23212889,39.90063517
-75.18841552734375,40.00799560546875,1323,4955175,4055 Ridge Avenue,Dobson Mills,881137425,19129,11,2007,Multifamily Housing,752225,17155884.02,,,,87,22.800000,63.900000,13007.1,1738.100000,,-75.18844588,40.00793156
-75.00537109375,40.044189453124993,1324,3686205,8803-35 TORRESDALE AVE,TORRESDALE PLAZA LP,88-2-369810,19136,1,1969,Other,182000,3029666.634,1087627.011000,,,,22.600000,52.900000,1019.4,364.700000,,-75.00546181,40.04411785
-75.21441650390625,39.936218261718743,1325,4479934,5213 grays ave.,Greys and Grays LLC,884217500,19143,1,1940,Non-Refrigerated Warehouse,180000,2445287.935,1609347.125000,,,59,22.500000,47.400000,376.1,333.200000,,-75.21442824,39.9360364
-75.1610107421875,39.948608398437493,1326,6808829,204 S. 12th St,204 S. 12th St,882568700,19107,1,1990,Multifamily Housing,77963,165526.356,1581799.999000,,,,22.400000,27.200000,412.2,100.800000,,-75.16107112,39.94836496
-75.14117431640625,39.96942138671875,1327,6377387,1151-61 N 3rd St,The Becker Building,881006805,19123,0,1700,Multifamily Housing,67000,1474935.948,12398.184250,,,99,22.200000,61.800000,2404.6,150.100000,,-75.14123589,39.96916855
-75.12017822265625,39.971435546875,1328,6387494,2035 Richmond St,Schirra Development,Not Available,19125,1,1985,Other,43500,532967.3656,434183.346400,,,,22.200000,44.800000,109,77.100000,,-75.12018761,39.97132965
-75.06390380859375,39.99859619140625,1329,3776486,2950 KIRKBRIDE STREET,RICHMOND WATERFRONT INDUSTRIAL PARK,884209570,19137,0,1963,Other,256000,3245092.808,2284135.868000,,,,21.600000,44.900000,895.5,450.100000,,-75.0638854,39.99855412
-75.177001953125,39.956604003906243,1330,5027356,2213-25 Arch Street,Westminster Arch Apartments,881036500,19103,1,1890,Multifamily Housing,55000,2054433.099,,,,,21.600000,60.600000,,208.100000,,-75.17701589,39.95643546
-75.158203125,39.948425292968743,1331,7058350,"1000 Walnut St, ",Orlowitz Building,881008255,19107,1,1967,Residence Hall/Dormitory,206891,2044716.064,,,6138.800000,100,21,37.800000,6010.2,328.600000,,-75.15824833,39.9482361
-75.019775390625,40.068603515625,1332,4068971,9300 Ashton Rd,Frankford Candy,884227005,19114,1,2004,Distribution Center,507587,10680262.87,,,,65,21,58.900000,551.1,1082,,-75.01981837,40.06844603
-75.17169189453125,39.948608398437493,1333,5225745,1806 Rittenhouse Square,Rittenhouse Savoy Owners Assn,888083127,19103,1,1953,Multifamily Housing,249858,5234277.548,,,,99,20.900000,58.700000,4251.8,530.300000,,-75.17168239,39.94841398
-75.10198974609375,39.98980712890625,1334,2344443,3301 Aramingo Avenue,7198,882125300,19134,1,1978,Retail Store,65264,1347337.384,,,,99,20.600000,57.800000,139,136.500000,,-75.10207461,39.98965464
-75.10076904296875,40.005187988281257,1335,3954287,1400 East Erie Avenue,Bachmann Industries,884110150,19124,2,1950,Distribution Center,115105,1170526.52,1187085.286000,,,,20.500000,39.300000,310.2,181.600000,,-75.10082751,40.00507456
-75.14410400390625,39.971984863281257,1336,4930434,1321-25 North 5th St,"1325 Associates, LP",881006901,19122,1,1900,Multifamily Housing,58236,1042434.24,152053.196500,,,,20.500000,52.900000,1008.4,113.700000,,-75.14410613,39.97180286
-75.1182861328125,39.973205566406243,1337,7178697,2225 Richmond Street,Schirra 2225,Not Available,19125,1,1946,Other,97285,893459.8372,1095471.899000,,,,20.400000,37.500000,47.1,148.700000,,-75.11831798,39.97303071
-75.1436767578125,39.955810546874993,1338,6379444,221 Vine Street ,Mariner's Court,Not Available,19106,2,1858,Multifamily Housing,50000,1005188.848,,,,98,20.100000,56.300000,,101.800000,,-75.14369107,39.95575942
-75.21929931640625,39.999023437499993,1339,6040069,2560 Belmont Avenue,Inglis Gardens at Belmont II,886610010,19131,1,2016,Multifamily Housing,50439,473677.0416,535638.054400,,,100,20,37.400000,1245.8,76.400000,,-75.21929538,39.99885816
-75.05999755859375,40.012817382812493,1340,3854031,5700 Tacony Street,"Brenntag Specialties, Inc.",884213400,19135,1,1950,Distribution Center,96381,552842.948,1355038.165000,,,61,19.800000,30.800000,93.5,128,,-75.06013184,40.0127059
-75.1405029296875,39.96679687499999,1341,6333603,1102 N. 2nd Street,1002 N 2nd St,Not Available,19123,1,2017,Multifamily Housing,73000,1445967.386,,,,98,19.800000,55.500000,1346.6,146.500000,,-75.14057571,39.96668038
-75.1995849609375,39.95501708984375,1342,5866261,101 39th St.,Hamilton Court,Not Available,19131,1,1910,Multifamily Housing,157304,3106373.512,,,,100,19.700000,55.300000,5638.8,314.700000,,-75.1995685,39.95488209
-75.18157958984375,39.925415039062507,1343,3751826,2130 So. 21st St.,St. Edmond Church,773235000/2,19145,1,1936,Worship Facility,85086,170215.4676,1492199.155000,,,90,19.500000,24,466.7,96.500000,,-75.18156597,39.92527296
-75.16839599609375,39.957641601562486,1344,3829105,222 n.th st.,cathedral ss. peter and paul,772274000,19103,1,1865,Worship Facility,50000,17525.3968,950704.856000,,,93,19.400000,20.900000,,52.300000,,-75.16848507,39.95747345
-75.00390625,40.108215332031243,1345,4102725,2100 Byberry Road,2100 Byberry Road,884236000,19116,1,1954,Non-Refrigerated Warehouse,130500,1132349.311,1392269.065000,,,80,19.300000,35.500000,99.7,188.700000,,-75.00396861,40.10801521
-75.1748046875,39.951782226562507,1346,5102376,2027-39 sansom st,2027 sansom,Not Available,19103,1,1930,Performing Arts,64768,1251415.828,,,,,19.300000,54.100000,,126.800000,,-75.17479812,39.95165126
-75.05487060546875,40.041625976562486,1347,5050240,7133R E Roosevelt Blvd,HLK GROUP,882074108,19149,1,1987,Supermarket/Grocery Store,51078,632898.0216,341065.563000,,,,19.100000,41.700000,223.8,82.200000,,-75.05490521,40.04138172
-75.14630126953125,39.973999023437493,1348,5008458,1426 N. 6TH STREET,VILLAS DE HACE,886603800,19122,1,1992,Multifamily Housing,16800,319141.0788,0,,,100,19,53.200000,1477.6,32.300000,,-75.14628512,39.97392145
-75.105712890625,40.03082275390625,1349,6396423,777 Mayfair Street,CubeSmart - PA - Store 549,884119600,19124,1,2005,Self-Storage Facility,68479,832550.178,463379.300100,,,,18.900000,41.100000,32,109,,-75.10576971,40.03059977
-75.17181396484375,39.982604980468743,1350,3959812,2239 West Montgomery Ave,2239 West Montgomery Ave,772176000,19121,1,1918,K-12 School,57200,845145.9172,221827.825900,,,99,18.700000,45.400000,897.6,97.400000,,-75.17181127,39.98251034
-75.1383056640625,39.9783935546875,1351,5056684,1801 N American Street,1801 N American,884080300,19122,1,1986,Non-Refrigerated Warehouse,87500,683152.6872,952772.198000,,,82,18.700000,33.300000,73.4,119.800000,,-75.13831269,39.97835965
-75.13970947265625,39.99139404296875,1352,4936276,2622-46 N. LAWRENCE STREET,LEHIGH PARK II,886609000,19133,1,1962,Multifamily Housing,73675,1340551.94,20994.839980,,,100,18.500000,51.200000,3038.8,136.900000,,-75.13967956,39.99118776
-75.12017822265625,39.972412109375,1353,3982225,2055 Richmond St.,Columbus Blvd. 2055,881405000,19125,1,1970,Non-Refrigerated Warehouse,72000,600473.1032,726341.781400,,,,18.400000,33.900000,60.2,99.400000,,-75.12026298,39.97219469
-75.16119384765625,40.011596679687493,1354,3949158,2001 W Erie Ave,Locker Room Self Storage,884069000,19140,1,2007,Self-Storage Facility,95459,855748.366,895290.909400,,,,18.300000,34.900000,41,134.300000,,-75.16116869,40.01148229
-74.99859619140625,40.105590820312493,1355,3663826,12005 Roosevelt Blvd,1198-Philadelphia - Roosevelt BL,884269100,19154,1,2009,Self-Storage Facility,108232,774530.824,1190500.029000,,,,18.200000,31.600000,0,141.700000,,-74.99862573,40.1054714
-75.1112060546875,40.011596679687493,1356,3989966,4123 G St,Juniata,884114205,19124,1,2005,Self-Storage Facility,59850,456981.7844,628188.608800,,,,18.100000,32.400000,7.4,79.700000,,-75.11120728,40.01145033
-75.16680908203125,40.033386230468743,1357,3330937,67 E BRINGHURST ST,Wister,785046000,19144,1,1958,K-12 School,93715,1688235.763,,,,94,18,50.400000,349.8,171,,-75.16679719,40.03329455
-75.1842041015625,39.944213867187493,1358,4803449,1 Academy Circle,(PA2459) - Toll Naval Square,888300524,19146,32,2005,Multifamily Housing,878176,11313577.84,4110771.473000,,,100,17.600000,41,17009.2,1364.500000,,-75.1842813,39.94405423
-75.0850830078125,40.059814453124993,1359,5029319,7205-15 Rising Sun Avenue,7205-15 Rising Sun,881132010,19111,1,1970,Multifamily Housing,54300,40961.06,902618.550200,,,100,17.400000,19.600000,3136.6,52.100000,,-75.08506483,40.0596074
-75.15869140625,39.97259521484375,1360,3989968,1221 N. Broad Street,Temple,884571850,19122,1,2007,Self-Storage Facility,56873,706489.7436,275046.073100,,,,17.300000,39.900000,10.4,86.200000,,-75.15872273,39.97249457
-75.1748046875,40.071228027343743,1361,3337462,1100 E MT. PLEASANT AVE,Leeds,784269400,19150,1,1955,K-12 School,168259,2491198.101,386144.230100,,,97,17.100000,43.900000,1327.7,272.900000,,-75.17481156,40.07098795
-75.22216796875,40.02642822265625,1362,1608721,133 Grape Street,Re:Vision Architecture,883558500,19127,1,1860,Office,4716,62598.9404,16490.923270,,,99,16.800000,34.600000,17.2,5.600000,,-75.22225367,40.02616041
-75.1123046875,39.993041992187486,1363,3330738,3116 FRANKFORD AVE,Mastbaum CTE,786145800,19134,1,1929,K-12 School,221000,2906555.532,807937.582000,,,98,16.800000,40.700000,1021.7,337.400000,,-75.11234991,39.99285815
-75.0513916015625,40.053039550781243,1364,6367355,7750 Roosevelt Blvd,U-Haul Moving & Storage At Roosevelt Blvd (808074),884265300,19152,1,1978,Self-Storage Facility,72000,1192420.301,,,,,16.600000,46.400000,46.6,120.800000,,-75.05144339,40.05278671
-75.14697265625,39.964233398437493,1365,4938104,710-20 N 5th Street,Liberties Lofts,881520650,19123,1,1930,Multifamily Housing,159556,2616887.651,,,,,16.400000,45.900000,1582.1,265.100000,,-75.14703955,39.9640703
-75.1680908203125,39.99859619140625,1366,3330861,2300 W CAMBRIA ST,Peirce TM,785735000,19132,1,1909,K-12 School,62000,851043.218,164366.565700,,,95,16.400000,41.200000,1316.5,95,,-75.16817157,39.99842611
-75.019287109375,40.036804199218743,1367,5033769,8201 Torresdale Ave,HBG-Holmesburg Prison Complex,786537201,19136,1,1900,Prison/Incarceration,716651,4699948.112,7026673.046000,0,,,16.400000,28.700000,2531,849.400000,,-75.01930684,40.03672963
-75.05670166015625,40.012390136718743,1368,3696167,5825 Tacony St,Eastern Surplus,884177825,19135,2,1950,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",80140,561224.526,715581.045800,,,,15.900000,29,95.6,94.900000,,-75.05673542,40.01234351
-75.0045166015625,40.098388671874993,1369,7554365,11620 Caroline Rd,Auroras Encore LLC,884270000,19154,1,1970,Office,70814,1087558.622,,,,99,15.400000,43,266.3,110.200000,,-75.00451646,40.09829811
-75.0078125,40.09881591796875,1370,3633532,11451 Roosevelt Blvd.,United Refrigeration Inc. Warehouse 90,884268000,19154,1,1959,Distribution Center,185000,1336430.926,1158169.840000,,,89,15.300000,30.300000,25.7,196.900000,,-75.00781307,40.09859363
-75.01019287109375,40.106811523437493,1371,3685555,11500 E. ROOSEVELT BLVD.,ROOSEVELT BOULEVARD ASSOC.,88-4-242700,19116,0,1956,Other,298627,1740549.23,2746989.071000,,,,15,26,517.1,322.200000,,-75.01023431,40.1066265
-75.153076171875,39.992797851562493,1372,3569731,1300 W. LEHIGH AVENUE,1300 W. LEHIGH AVENUE,882962800,19132,2,1964,Office,60000,665416.4288,234295.357500,,,,15,35.200000,737.2,79.900000,,-75.1531559,39.99266901
-75.16168212890625,39.940185546874993,1373,3330829,1122 CATHARINE ST,Palumbo,781043800,19147,1,1980,K-12 School,185206,2383780.493,401262.744100,,,99,15,38.300000,662.3,262.800000,,-75.16171119,39.94003314
-75.21307373046875,40.031005859374993,1374,3330927,6000 RIDGE AVE,Levering Amy Northwest,784378200,19128,1,1929,K-12 School,69475,950961.5908,82363.657900,,,98,14.900000,39.600000,352.5,100.700000,,-75.21311895,40.03095159
-75.0435791015625,40.063232421875007,1375,5015830,8400 Roosevelt Boulevard,Pennypack Associates,883088505,19452,1,2000,Office,23121,143000.6732,201983.184800,,,100,14.900000,26.500000,256.9,29.800000,,-75.04355204,40.06300858
-75.0509033203125,40.01544189453125,1376,3774263,6201 Tacony St,State 6225 LP,884178501,19135,2,1929,Non-Refrigerated Warehouse,72000,1059006.324,,,,,14.700000,41.200000,378.8,107.300000,,-75.05097993,40.01522791
-75.15936279296875,40.0216064453125,1377,3663490,4433 Wayne Ave.,0542-Philadelphia - Wayne Ave.,884071500,19144,1,2009,Self-Storage Facility,108210,1372671.484,190600.008000,,,,14.400000,37.400000,36,149.200000,,-75.15941107,40.02153907
-75.1077880859375,39.9949951171875,1378,3989970,3300 Frankford Ave,Frankford,884202501,19134,1,2007,Self-Storage Facility,63000,592769.1484,308711.695700,,,,14.300000,31.500000,15.1,76.500000,,-75.10778101,39.99472756
-74.96881103515625,40.111206054687493,1379,3912799,3000 Meeting House Road,Origlio Property Holding,884292800,19154,1,2001,Non-Refrigerated Warehouse,268000,24767.3668,3780955.214000,,,100,14.200000,15.100000,943.4,203.300000,,-74.96888006,40.1110844
-75.0634765625,40.011596679687493,1380,3790288,2251 Fraley Street,Bridge Industrial Center Associates,884213000,19137,1,1912,Non-Refrigerated Warehouse,160000,2048916.918,219233.027900,,,71,14.200000,37.300000,1776,219.200000,,-75.06353692,40.01132205
-75.146484375,39.913818359374993,1381,6344699,8 E Oregon Ave,U-Haul Moving & Storage of Riverview (808071),884140525,19148,1,1920,Self-Storage Facility,297313,911654.3272,3285515.414000,,,,14.100000,20.200000,,266.900000,,-75.14657433,39.91361167
-75.20941162109375,40.015197753906257,1382,3959542,5026 Ridge Ave,Riverside Mr. Storage,884083010,19128,2,2000,Self-Storage Facility,18000,241748.3888,9138.019388,,,,13.900000,38.100000,,25,,-75.20946558,40.01506658
-75.02728271484375,40.029418945312493,1383,3839691,7500 State Road,Gershel Brothers,884255450,19136,1,1940,Manufacturing/Industrial Plant,102000,554108.8,826165.611300,,,,13.500000,23.700000,1136.1,100,,-75.02729253,40.02914865
-75.128173828125,39.992614746093736,1384,3963906,2801-31 A ST,SOMERSET WAREHOUSE,884340880,19134,1,1945,Non-Refrigerated Warehouse,65000,203051.532,671517.087000,,,93,13.500000,19.600000,5.2,56.200000,,-75.12825709,39.99241411
-75.0382080078125,40.020019531249993,1385,3686050,6801 NEW STATE ROAD,NATIONAL GREYHOUND ADOPTION PROGRAM,884351865,19135,0,1956,Other,66786,#VALUE!,821054.035100,,,,13.400000,16,788.2,51.100000,,-75.03819479,40.01978669
-75.14508056640625,39.954406738281236,1386,5026551,301 Race Street,The WireWorks Historic Condominiums,888056200,19106,1,1899,Multifamily Housing,68815,923727.6892,,,,100,13.400000,37.600000,2195.6,93.600000,,-75.14515162,39.95436874
-75.00567626953125,40.097839355468757,1387,7553866,11600 Caroline Rd,Auroras Encore LLC,884269500,19154,1,1974,Other - Services,100000,1335641.389,,,,,13.400000,37.400000,311.9,135.300000,,-75.00565243,40.09761246
